股票编号,年份（年末）,股价（年末最后20个交易日收盘价加权平均）,股价年化波动率
674,4,3.5377626513418514,0.3400875437814128
674,5,3.2481926350458985,0.6207920991128607
674,6,2.52,0.32316435122696896
674,7,2.15,0.1957636833097329
675,1,7.917228808604917,0.3398938757232758
675,2,7.204126410247866,0.28949578506525037
675,3,9.240336227354994,0.4156308560647968
675,4,14.772816514725502,0.36940522728618747
675,5,21.79515202395489,0.6161638035615663
675,6,14.991153725672323,0.29690741467061305
675,7,12.743371174839433,0.16094401196238234
676,1,6.471239272447865,0.44773064508547145
676,2,4.829176491713595,0.3964417918977033
676,3,5.471350840788112,0.34024569723224973
676,4,10.358009474993938,0.45387835864238135
676,5,13.935075162212,0.7294199697822288
676,6,11.748878430530857,0.262265115774884
676,7,12.71172717238659,0.5714466924904914
677,1,8.05014049159004,0.3807123833449056
677,2,7.844890934595481,0.47611756751338474
677,3,8.169820447334097,0.47681089762997236
677,4,10.222129502572056,0.4116354487746384
677,5,13.803096172219746,0.41704781092782806
677,6,10.412626373996723,0.5320458805159899
677,7,9.860115503103035,0.29179409380086835
678,1,7.506603068300145,0.2989948245490569
678,2,6.814202765994879,0.3218612924835505
678,3,11.038155405246647,0.4876715344283332
678,4,9.099918587498989,0.3917581876183813
678,5,13.614134875740422,0.7183941627769718
678,6,11.366366104249572,0.3795118247263339
678,7,10.37532350667466,0.23109578884442827
679,1,8.736564694452,0.0
679,2,8.736564694452,0.0
679,3,8.736564694452,0.0
679,4,8.736564694452,0.0
679,5,8.736564694452,0.0
679,6,19.204105882452314,0.4872504666787876
679,7,10.135530506070682,0.31372381431634005
680,1,11.981948811018169,0.4749162993896365
680,2,12.332439827917902,0.4241911958884182
680,3,9.610946430431284,0.4101824783508362
680,4,19.332682008660804,0.4678520804166496
680,5,27.96080818423129,0.5253901627998308
680,6,23.51,0.4543924576532241
680,7,22.05955645382213,0.3352661512903894
681,1,4.050071422337305,0.19333560929161211
681,2,2.5515912427186103,0.33818858944255864
681,3,3.1538923605147495,0.3419640721732137
681,4,5.061963625379329,0.44838015264349385
681,5,24.7272763455894,0.5759583363085197
681,6,17.190102607319727,0.6097175375608097
681,7,15.231332395500777,0.3790395136612331
682,1,9.977462490498,0.0
682,2,9.977462490498,0.0
682,3,9.977462490498,0.0
682,4,9.977462490498,0.0
682,5,9.977462490498,0.0
682,6,9.977462490498,0.0
682,7,16.43145587628148,0.5378405609066321
683,1,5.374843846183957,0.41319595838692874
683,2,4.561684722581348,0.37115933234146925
683,3,5.1550741337507135,0.4212027793241455
683,4,5.485567998245673,0.26447981481732175
683,5,8.84710192859883,0.6685821127165494
683,6,7.872637184800514,0.47791623927610555
683,7,6.67040305744424,0.2833217533798861
684,1,12.0985383591,0.0
684,2,12.0985383591,0.0
684,3,12.0985383591,0.0
684,4,12.0985383591,0.0
684,5,107.80327626058977,2.003317605594453
684,6,44.27235106753939,0.6033788947312718
684,7,47.46103306226846,0.3832503492046028
685,1,4.008516514112492,0.4661569804357929
685,2,3.726645631516,0.35461205345356767
685,3,4.982430378923422,0.41642328398677614
685,4,8.132328972020268,0.3557797760471552
685,5,33.3146674488094,0.616636340921939
685,6,18.066934563039695,0.5607738136380713
685,7,13.481443244848021,0.30617799059833467
686,1,8.03494710561171,0.3753433520482297
686,2,6.166970156787868,0.4032826197744201
686,3,7.063744138050193,0.339767940226518
686,4,13.781656256947,0.43548514392818943
686,5,14.839770066509592,0.8331324300293225
686,6,16.88404846487846,0.48769622108930893
686,7,10.648090835502732,0.3375474763465508
687,1,11.624881361687528,0.3187329303850139
687,2,14.390706534571029,0.3419747457854774
687,3,8.037504734860144,0.2904782341219219
687,4,9.632508121337208,0.2961366201373485
687,5,9.270729352478908,0.5883341906998887
687,6,12.115041180642102,0.4622429039217316
687,7,9.606829139337647,0.23787671841710503
688,1,3.442901632866208,0.26273379042048906
688,2,3.674293654922513,0.2882564393665182
688,3,4.0371215920695995,0.28291904818575586
688,4,7.139144596915056,0.37296258508866176
688,5,9.898721618503764,0.7527821218812538
688,6,9.860773076124133,0.3529530661712038
688,7,7.948276687576421,0.17472231118174555
689,1,6.823837493272227,0.28600730591904255
689,2,3.9776577320828683,0.46292863778714427
689,3,5.7463839217451405,0.41392735884271564
689,4,18.4204915732,0.4850643235835286
689,5,43.12845462332218,0.7111208559756955
689,6,36.61303861808063,0.5563890274928976
689,7,16.290897508780994,0.37437613589313645
690,1,3.86,0.19110379329756555
690,2,2.866935437404337,0.32844015107544516
690,3,2.6003050150879723,0.3317485453218723
690,4,4.198284172145307,0.37788830564450737
690,5,10.09580865642183,0.7796212217675472
690,6,6.95162924906698,0.42473446318682906
690,7,4.120816252544689,0.2450100290199697
691,1,10.61671442304,0.0
691,2,10.61671442304,0.0
691,3,10.61671442304,0.0
691,4,10.61671442304,0.0
691,5,10.61671442304,0.0
691,6,10.61671442304,0.0
691,7,16.472900962419622,0.4367437320208353
692,1,7.483767535182203,0.40742717034182796
692,2,6.1859006345596965,0.3103828117329579
692,3,6.359306341209061,0.31790655918447497
692,4,7.444818933554366,0.23614689438190176
692,5,11.97052407848684,0.645791007622103
692,6,10.738633317393399,0.3562748990046233
692,7,8.668690503689534,0.18685345628847716
693,1,6.361667960246539,0.34495647917099936
693,2,5.920397241167433,0.3248451561115498
693,3,8.316063162531,0.3899251390096059
693,4,12.071609744203611,0.35917354116774997
693,5,18.143141102367682,0.703839102812807
693,6,13.773196933431027,0.4071556944000612
693,7,12.870354193030888,0.359018569393384
694,1,15.70365184212,0.0
694,2,15.70365184212,0.0
694,3,15.70365184212,0.0
694,4,15.70365184212,0.0
694,5,15.70365184212,0.0
694,6,55.06860227639297,0.42747185096515694
694,7,22.451596368467303,0.47785246594677955
695,1,3.1420488625070124,0.3691710300078988
695,2,3.3617651633167864,0.31880353190522814
695,3,3.367234806688433,0.3597390129154092
695,4,4.532172368797889,0.3376616211355203
695,5,5.471332946973639,0.6364149386857467
695,6,6.231492039505998,0.43084393967419576
695,7,6.494634022545512,0.3575481805728977
696,1,5.562227007317458,0.44910936732590084
696,2,4.444930369311713,0.46719566755811287
696,3,7.668946107705549,0.5598523527349561
696,4,8.464269634748804,0.4545960799850506
696,5,7.959059624496317,0.7152272777472886
696,6,6.64,0.4824567333373417
696,7,5.001598090497211,0.2027001767333099
697,1,4.678552442288548,0.3417251523064573
697,2,3.740963916894565,0.5126467472299778
697,3,9.032835030592851,0.6257639585951921
697,4,11.238530683498919,0.5837093474834324
697,5,19.71979467925282,0.8459686338496769
697,6,15.9402057137302,0.5883447403041597
697,7,9.523814648931465,0.35319600340110113
698,1,2.5871271413333576,0.33642852880700264
698,2,2.158802916990787,0.481327055452264
698,3,4.125290068543878,0.6072684711380338
698,4,5.196625443863267,0.4386978501010116
698,5,13.465485256984326,0.7540876047297216
698,6,12.856231681676743,0.4854081253265055
698,7,10.103263770521314,0.31194225609087456
699,1,2.566286451739067,0.21879155930937158
699,2,2.3781650288205447,0.20372447413375325
699,3,2.4212107138664374,0.25459816911134847
699,4,3.985038884907461,0.2675978127566797
699,5,5.679572463802402,0.4878971804859294
699,6,5.812135718114019,0.32365752553597266
699,7,6.971473174443016,0.28927635524823064
700,1,14.404962406400001,0.0
700,2,14.404962406400001,0.0
700,3,14.404962406400001,0.0
700,4,14.404962406400001,0.0
700,5,14.404962406400001,0.0
700,6,14.404962406400001,0.0
700,7,20.022931342314987,0.3083850161049567
701,1,4.435646340963087,0.3992040268271693
701,2,4.294276528803747,0.38388622919969795
701,3,5.77,0.20002924643540515
701,4,13.57,0.4786141209885161
701,5,20.782458890421932,0.846535755619211
701,6,18.096726829962385,0.5640011379113383
701,7,15.138799579326923,0.29783126998185
702,1,5.222431819447201,0.27902293279072826
702,2,6.18436465913309,0.36661705233721464
702,3,6.088235235158645,0.32788767757457293
702,4,17.349858084963884,0.4549699114319796
702,5,14.44486801461259,0.7013099349159425
702,6,12.959107230267326,0.4469919774147909
702,7,10.87107180365974,0.3194511713037548
703,1,10.717028702366012,0.4320616248691241
703,2,12.132871296638514,0.4684210496510828
703,3,6.464881894846615,0.3842197919486987
703,4,9.676779045404064,0.4852249280126197
703,5,7.094684416489189,0.5991125113886068
703,6,7.3360348488893665,0.5351989118076753
703,7,5.925977764480588,0.296459775839442
704,1,12.272686967552,0.0
704,2,6.91061652980296,0.31644253449576265
704,3,8.69064137896233,0.3291961660251982
704,4,10.062117850005466,0.36381449545289657
704,5,9.99466618101362,0.5959866797747848
704,6,9.943204004742174,0.43163338605314266
704,7,7.313510999064505,0.23328488519017296
705,1,5.816814016991162,0.3594833887432489
705,2,5.055009022120068,0.29392007594848046
705,3,8.929771344900152,0.4979282689131632
705,4,12.984355387856674,0.34160429614494575
705,5,23.128140520233053,0.6432520946845857
705,6,14.07936242359523,0.5248628291863161
705,7,13.46728781728091,0.32896035166642545
706,1,13.518542202989998,0.0
706,2,13.518542202989998,0.0
706,3,13.518542202989998,0.0
706,4,13.518542202989998,0.0
706,5,13.518542202989998,0.0
706,6,13.518542202989998,0.0
706,7,18.485249172768285,0.39181754263579566
707,1,6.932176508784,0.0
707,2,6.932176508784,0.0
707,3,6.932176508784,0.0
707,4,6.932176508784,0.0
707,5,27.544833103700757,0.3693586238753097
707,6,38.38662130827062,0.6705159907580692
707,7,19.571903486786884,0.42225162719610776
708,1,6.280281630525,0.0
708,2,6.280281630525,0.0
708,3,6.280281630525,0.0
708,4,6.280281630525,0.0
708,5,13.31079553517196,0.7248937255750136
708,6,11.689740461912015,0.36287492150200973
708,7,20.921930572547996,0.42118447654149493
709,1,4.566571362885919,0.30926177914932296
709,2,3.6220799474755823,0.28655502224893603
709,3,3.672847596018758,0.2856884249885633
709,4,5.218620697363489,0.28975977471036746
709,5,7.947462627076143,0.5808640041184381
709,6,7.60985904426495,0.31908383561579934
709,7,5.2827769056579985,0.20909936373367896
710,1,3.023548197424072,0.15821378620138607
710,2,3.0827467355103466,0.14046577481549932
710,3,3.1317919243175,0.19866332014305643
710,4,4.773206217341687,0.28237856273720224
710,5,4.840806290611894,0.43332638936080364
710,6,4.850839786310063,0.16505352388848812
710,7,6.631980095040123,0.16572901277919502
711,1,6.648620324338503,0.4102238653770107
711,2,5.132910594108212,0.30577820127259275
711,3,4.258534348359727,0.328348226609307
711,4,7.840460286867634,0.4284126716605047
711,5,7.935588539155405,0.7050935173403191
711,6,12.594993234069289,0.5003548758456147
711,7,9.659509381244911,0.22239496432995742
712,1,3.203433399500975,0.4868925511492077
712,2,2.8958252144607273,0.41421027092167817
712,3,3.4224188200167083,0.3710443223482709
712,4,6.66852768028995,0.4634314783930421
712,5,11.385583283638658,0.6975098595927645
712,6,7.558663488654744,0.435493539211519
712,7,5.784184943868682,0.21527830937297776
713,1,6.255431142000001,0.0
713,2,6.255431142000001,0.0
713,3,6.255431142000001,0.0
713,4,6.255431142000001,0.0
713,5,37.03158603282674,0.8033326744142201
713,6,37.330056362562495,0.5162621992869971
713,7,34.63254916300263,0.3718830964386002
714,1,2.6025879353111354,0.3521717778582776
714,2,3.379898952990727,0.37002725027415867
714,3,2.9878149003102674,0.29743911415252
714,4,4.545239376807346,0.30427767516877796
714,5,7.147227910095892,0.7596709297038663
714,6,4.8718025734154535,0.435271107250736
714,7,4.006335971554636,0.26663237592274264
715,1,4.643283495268877,0.3478898578359161
715,2,4.9825376564987325,0.3461559381267694
715,3,7.398553154114492,0.44463311892444124
715,4,10.407988146133903,0.7933272600155764
715,5,16.6754552368363,0.5015360260166115
715,6,17.991495167082974,0.41771233502705324
715,7,12.540252578602932,0.2978468431037536
716,1,4.653005162790747,0.4638746287753421
716,2,4.573634516338256,0.38365471157482106
716,3,3.580790776006854,0.34566322438265223
716,4,6.666118606232845,0.36010444430789984
716,5,8.297647180126235,0.7146657958861231
716,6,7.967259007330928,0.47923728740939914
716,7,9.822962267880024,0.4313672510245839
717,1,14.126319654341998,0.0
717,2,14.126319654341998,0.0
717,3,14.126319654341998,0.0
717,4,14.126319654341998,0.0
717,5,14.126319654341998,0.0
717,6,15.160680628587416,0.13451453654930423
717,7,17.963929126679915,0.5813778626482555
718,1,6.376703022805461,0.46543804123388377
718,2,7.523809897061236,0.4213111735564317
718,3,12.475154466247087,0.5183366043127129
718,4,16.452316681372963,0.3816751680696484
718,5,25.459437494665224,0.6705482413543986
718,6,21.820765501534453,0.3825175503823145
718,7,51.5520601233146,0.390008150064668
719,1,11.447664929867079,0.6309983086121137
719,2,11.87408068261136,0.5673925102705636
719,3,9.45,0.35254509381179927
719,4,17.101994374261352,0.4288551077265344
719,5,31.641068277788385,0.440963552449114
719,6,34.39537736834734,0.5374585609211311
719,7,25.42,0.17520223959495176
720,1,6.137393812638218,0.4533769316466398
720,2,3.508944253530845,0.47564134955174214
720,3,3.8148395862769524,0.4037365224892327
720,4,5.593576178494341,0.3425617474139575
720,5,7.211017343794809,0.50566418914561
720,6,5.54078283176442,0.32057483401968234
720,7,4.081778516188662,0.22688740221425996
721,1,7.4161390580159985,0.0
721,2,7.4161390580159985,0.0
721,3,7.4161390580159985,0.0
721,4,7.4161390580159985,0.0
721,5,7.4161390580159985,0.0
721,6,7.4161390580159985,0.0
721,7,11.291672783615113,0.5307812133789857
722,1,11.038461265478709,0.5156860589062205
722,2,10.734514183678575,0.43080381145566693
722,3,9.849867196570429,0.36759246987262956
722,4,13.007556652604055,0.40284030594421366
722,5,19.933966064188706,0.8145441851908822
722,6,13.53619239281933,0.4813660420341365
722,7,11.265853891879326,0.4420511109742552
723,1,6.199404415210532,0.4257358697648146
723,2,5.538190883986666,0.45085965116175325
723,3,6.107285362985141,0.3490322347810814
723,4,12.13515709009542,0.4759141995812358
723,5,12.69,0.6733551748855424
723,6,21.054578535489302,0.6191797869191926
723,7,14.931001619438279,0.5288526056711905
724,1,10.851121361352,0.0
724,2,10.851121361352,0.0
724,3,10.851121361352,0.0
724,4,10.851121361352,0.0
724,5,10.851121361352,0.0
724,6,10.851121361352,0.0
724,7,27.576510866402852,0.4784799614184922
725,1,3.724036991872,0.0
725,2,3.789700866156573,0.3234652360772114
725,3,8.539498797572659,0.5163135859967134
725,4,8.654754976386739,0.4539855851946591
725,5,20.395637197464417,0.7440484981362763
725,6,16.475209560050917,0.5062172743486786
725,7,15.538523785960646,0.2980966472381846
726,1,5.63021377669042,0.26842454503561586
726,2,5.716576730156,0.22278470221815477
726,3,6.474588863209993,0.3154512794085354
726,4,8.05535804683169,0.2483590368317791
726,5,11.015949452422698,0.7424232018023212
726,6,10.806536926393994,0.45158758522600567
726,7,8.91379978124074,0.43900601486183866
727,1,2.750009440674397,0.3808562625487073
727,2,3.023034341036872,0.4119293949365193
727,3,3.1073085291835496,0.3502906189873138
727,4,5.947914258633278,0.37565108956703097
727,5,14.115691878745553,0.8238592779707969
727,6,12.688381796263403,0.4310808796556108
727,7,7.207459982715164,0.3138165681356094
728,1,8.09155200429,0.0
728,2,8.09155200429,0.0
728,3,8.09155200429,0.0
728,4,8.09155200429,0.0
728,5,8.09155200429,0.0
728,6,26.955186821376635,0.46431980270592815
728,7,19.83888953460797,0.3407453215468838
729,1,8.28183243209994,0.26784281078754973
729,2,6.810182132339989,0.5380871133214676
729,3,6.9204956959204695,0.35704981697867433
729,4,10.489703431360294,0.42757140117738945
729,5,16.220439843352047,0.6903500901376295
729,6,14.148709899823327,0.541485639970259
729,7,8.453309719396085,0.3471223034633765
730,1,4.60537532870148,0.36089055156901045
730,2,4.49550299566083,0.369960505510165
730,3,4.115228164561866,0.2776362487513848
730,4,5.729195130815498,0.3294209078905966
730,5,10.56725633663211,0.7211862555855036
730,6,10.45663746716238,0.4074052165757996
730,7,11.30447547190135,0.40622894810232146
731,1,9.446154734934387,0.38143559143034633
731,2,10.43585243230256,0.39459737839461917
731,3,17.55189175488127,0.470679151742213
731,4,18.6202120087875,0.38342109349669296
731,5,18.925632666171424,0.5935929145012517
731,6,13.896025542234822,0.3938982884151244
731,7,14.328152537092127,0.1853195144401788
732,1,7.785241525862517,0.45482968539030844
732,2,5.602507785912673,0.4799195041717957
732,3,14.738666557498298,0.574869841396414
732,4,11.014860960962489,0.44895836154171836
732,5,17.229673083123682,0.34155388363938755
732,6,18.012749011004402,0.37033022377551406
732,7,14.624210447670333,0.38856500854421683
733,1,5.705673008826615,0.4129637978647544
733,2,3.6204034335898134,0.38438861700132293
733,3,5.628363542095075,0.5318648627574296
733,4,7.206752695929434,0.47689584914438926
733,5,12.838753465810488,0.2921191580942877
733,6,9.617674562595674,0.5365140102163986
733,7,8.243380137748463,0.27223818679980977
734,1,3.5834926745759454,0.3201051526996401
734,2,3.264867244459377,0.28054344167811446
734,3,5.412867605753589,0.3511940193298223
734,4,9.62112871859499,0.38475489201304347
734,5,13.643702625950384,0.5280779755954529
734,6,11.263201702278712,0.3667860014232472
734,7,7.0519467457902945,0.19261289708618706
735,1,3.8541852864963815,0.4205101660752382
735,2,3.3317819101106285,0.3368767983933338
735,3,2.736694869817922,0.3583884632652279
735,4,4.723701245180649,0.40981524064745184
735,5,8.176686405462217,0.7341422332527339
735,6,4.927233406940349,0.4313396567609788
735,7,3.047329269788869,0.1831617417010716
736,1,2.2480223728136988,0.3826817389636635
736,2,1.8091251903508254,0.34961619852421744
736,3,2.8184474551423047,0.46086822719025716
736,4,4.075006015365011,0.4750240228607714
736,5,8.653646617815884,0.5835819017997216
736,6,6.881064568707098,0.49838079874702607
736,7,5.507203095903026,0.9489877774727872
737,1,14.051105857306366,0.31446420638686623
737,2,9.696673512303486,0.3343403756506206
737,3,13.278013617379168,0.42454482611441136
737,4,14.771973066469338,0.36740003367025653
737,5,14.25683194346067,0.6514823126004595
737,6,15.343152849824271,0.39909364752612364
737,7,17.875038313750593,0.2476738220800009
738,1,10.286080466239223,0.3723008914155784
738,2,6.544521292953661,0.5007660385420502
738,3,11.941262274780282,0.4624867862246985
738,4,16.415514386278474,0.7965411095969865
738,5,20.366049466821963,0.6616731149659039
738,6,15.445034579446473,0.4931504328921048
738,7,7.663534639407503,0.39412131358571223
739,1,5.859301487064585,0.4047907557593275
739,2,4.814818744305644,0.3687252996332649
739,3,4.993602651147572,0.44916108472008415
739,4,7.152935653457873,0.3487202004963246
739,5,9.97184171176083,0.767072395449451
739,6,10.559919691386927,0.4811082821029653
739,7,8.417148406401843,0.5065823648603305
740,1,4.965444093110764,0.35167884823489165
740,2,5.388734688526095,0.41632950633059584
740,3,5.486436686883025,0.39173789494208855
740,4,6.208401406975627,0.28180430864155415
740,5,8.2358861914502,0.626616285141774
740,6,8.261542560142999,0.40258769803517547
740,7,5.939943882323764,0.2844386925562076
741,1,4.3416190007580004,0.0
741,2,4.3416190007580004,0.0
741,3,4.3416190007580004,0.0
741,4,4.3416190007580004,0.0
741,5,4.3416190007580004,0.0
741,6,10.338573674135768,0.6513176884108383
741,7,7.195120440103422,0.4635718354091637
742,1,41.166989701856,0.0
742,2,41.166989701856,0.0
742,3,41.166989701856,0.0
742,4,41.166989701856,0.0
742,5,41.166989701856,0.0
742,6,41.166989701856,0.0
742,7,40.607272086771175,0.28192837696926804
743,1,4.151442112752607,0.3173737667841446
743,2,5.620174876617805,0.49850662957684766
743,3,6.961948971792007,0.4703052632328346
743,4,8.418543867348186,0.36469517345681957
743,5,7.984272042139974,0.6867451375566495
743,6,7.235565336655618,0.36458460584802777
743,7,7.753779304676523,0.28498203061002125
744,1,0.766126326125,0.0
744,2,8.591846065945305,2.896394470783975
744,3,20.298268660430104,0.6193270232972743
744,4,27.44369038331712,0.42618967471853053
744,5,32.645723690480146,0.7291740136008559
744,6,17.63020046555748,0.43980613874224095
744,7,11.881836814569397,0.1746348618931704
745,1,7.917686771769515,0.4520516257868217
745,2,5.94767654732647,0.38239394019746314
745,3,6.723567556486743,0.30754382696034005
745,4,9.233735725983374,0.373880396607471
745,5,15.369245858662483,0.7558762456332362
745,6,12.417929692587897,0.4327088376110247
745,7,12.114501824249999,0.2365061245040305
746,1,4.956996217767079,0.2647269773118036
746,2,3.6437232542844935,0.25844165438626193
746,3,3.7059931939340447,0.3131204624625641
746,4,7.262809682378631,0.3794187802604372
746,5,12.139286033546552,0.7308218269659021
746,6,8.170457308736,0.32127970506975695
746,7,6.558610193599356,0.25733816381397345
747,1,18.262393846928,0.0
747,2,18.262393846928,0.0
747,3,18.262393846928,0.0
747,4,18.262393846928,0.0
747,5,18.262393846928,0.0
747,6,18.262393846928,0.0
747,7,23.296055154145268,0.3898117812650602
748,1,11.910309585999999,0.0
748,2,11.910309585999999,0.0
748,3,11.910309585999999,0.0
748,4,11.910309585999999,0.0
748,5,11.910309585999999,0.0
748,6,33.21296310743409,0.5241588132822304
748,7,20.02075957308,0.32243613073029115
749,1,34.39303185635484,0.22179240449172347
749,2,39.5651852619749,0.26918524660624354
749,3,62.157948933702244,0.31397149897153603
749,4,56.05630066343158,0.2854755895770227
749,5,70.20617637007334,0.43389281513715283
749,6,72.44623849010999,0.22130289723545554
749,7,95.16954143124232,0.25089177562966103
750,1,9.45536050635904,0.4097965929398865
750,2,6.324744425174692,0.354481580827241
750,3,6.251225109242053,0.37921401704771285
750,4,11.67382314994918,0.36659817873088557
750,5,9.08970859708104,0.7029536297012299
750,6,8.809917035466453,0.4206891822154385
750,7,10.16651104675819,0.4014694151160495
751,1,3.986782863364586,0.3581637234848665
751,2,4.931153054911259,0.5420284728033318
751,3,4.596814145685,0.3211116389700183
751,4,10.497442540776715,0.45401957897148854
751,5,15.70078137586465,0.7978933076607849
751,6,8.115682745689242,0.42135271057627294
751,7,6.5994565223279205,0.22057942113112805
752,1,4.631310252001015,0.38633570668233275
752,2,3.968125619308649,0.5239218268119213
752,3,5.324119403791364,0.42769083169467026
752,4,5.38,0.24610789655502815
752,5,14.814621621253961,0.7945066354081584
752,6,9.330522614076255,0.5117368565468831
752,7,6.927917383932347,0.34863395998928653
753,1,5.582925220423,0.0
753,2,5.582925220423,0.0
753,3,5.582925220423,0.0
753,4,5.582925220423,0.0
753,5,5.582925220423,0.0
753,6,5.582925220423,0.0
753,7,23.030939923131584,0.6812598797499415
754,1,3.1262827494127046,0.37722796276269827
754,2,4.217421265865964,0.6359237477255246
754,3,7.22204382717962,0.5064360652369415
754,4,9.285793194680949,0.4074745256634141
754,5,12.788109707549292,0.5477917902616152
754,6,11.128505844582335,0.45332214564509316
754,7,8.786303198124358,0.3286559246864107
755,1,2.886892310664,0.0
755,2,2.0998598934485284,0.3001133708122833
755,3,4.089249919966036,0.5528415677431912
755,4,8.046180506702322,0.48481877890323827
755,5,28.515594779754206,0.637691910364462
755,6,20.13402249445549,0.5127679168168717
755,7,18.034888450422407,0.3508527738870697
756,1,6.8349073605223865,0.3300489207315042
756,2,4.995160378136173,0.29471914141271943
756,3,3.672747898298001,0.3303623608943618
756,4,5.615473510494136,0.3694909804515377
756,5,5.082650433668327,0.6810208666584948
756,6,4.518221614768107,0.38673778275381626
756,7,8.09,0.3344968370326278
757,1,7.747940586373542,0.2038702695660286
757,2,6.5708908676728734,0.4146205370438415
757,3,9.903754949727627,0.40456232821701005
757,4,17.606264836908,0.39723330794073525
757,5,46.84175678929286,0.8054909211348737
757,6,29.86535053279409,0.446250428556663
757,7,21.912459266601,0.25858934851459836
758,1,3.83690286624,0.0
758,2,4.6220251740995,0.3114346147819751
758,3,4.762455555145917,0.4751247376195353
758,4,6.200251710126275,0.46710646530421895
758,5,9.301232975995703,0.7963085897084285
758,6,10.05137874671139,0.5074325155687915
758,7,8.34330905929341,0.3146983356847248
759,1,3.85138702871701,0.4577740433665792
759,2,2.8934192661090363,0.3695678314809533
759,3,5.4520138701978595,0.39077931933419413
759,4,6.0105904779274395,0.39898584897471134
759,5,12.794546990909105,0.5421273890667355
759,6,11.550034525224843,0.46113332676003577
759,7,9.04494143308954,0.38187021618056743
760,1,5.542503498951783,0.4666069599557039
760,2,4.641596359312009,0.3765003876888074
760,3,6.390239277922144,0.4725693454381429
760,4,9.169726950137457,0.387493125291323
760,5,13.746295919774948,0.775876924947296
760,6,12.453870332781964,0.3975642401958958
760,7,8.55571801568955,0.2402523765502325
761,1,11.297580032699999,0.0
761,2,11.297580032699999,0.0
761,3,11.297580032699999,0.0
761,4,11.297580032699999,0.0
761,5,11.297580032699999,0.0
761,6,11.297580032699999,0.0
761,7,16.147948183305385,0.34260328590095684
762,1,42.950867726312,0.0
762,2,42.950867726312,0.0
762,3,42.950867726312,0.0
762,4,42.950867726312,0.0
762,5,42.950867726312,0.0
762,6,42.950867726312,0.0
762,7,85.08242106970656,0.4334831749536788
763,1,4.2353536114442605,0.44791962016127407
763,2,3.735408540237292,0.3798872177326381
763,3,3.4331755437097704,0.34707477128178515
763,4,5.806159165230811,0.3691818625500621
763,5,6.975849925723203,0.5000319747364287
763,6,8.21414687130076,0.44118447555727974
763,7,6.850684080835235,0.2525775613575673
764,1,14.428515477346,0.0
764,2,14.428515477346,0.0
764,3,14.428515477346,0.0
764,4,14.428515477346,0.0
764,5,14.428515477346,0.0
764,6,14.428515477346,0.0
764,7,25.375989946158587,0.40109843882141166
765,1,7.596245570760001,0.0
765,2,5.638642037736674,0.3406233746787371
765,3,8.845258862927434,0.4991841269593896
765,4,11.823855495238002,0.3397161686418362
765,5,17.7,0.7240211285208966
765,6,18.039909631421974,0.37565392885196286
765,7,12.71808283178058,0.4365532758812537
766,1,23.910002036142682,0.38521389872162415
766,2,31.18530519899091,0.5202635497032194
766,3,14.308174506450223,0.35959010951077885
766,4,14.675974534207965,0.35134026663292506
766,5,17.202762151092077,0.31848349734697534
766,6,20.46318385881548,0.41598617000638427
766,7,27.47334089676432,0.4045165087835073
767,1,2.4036057143246516,0.3347143548585227
767,2,1.6765932711949452,0.4318613304802143
767,3,1.957454525106232,0.4009916233018658
767,4,5.79939150246007,0.45372177746164116
767,5,8.915234875491379,0.7849032990281153
767,6,10.075392038816892,0.45901166021654477
767,7,8.00592146559721,0.33327583964895235
768,1,13.362447511465486,0.23285654853766172
768,2,10.611431640854988,0.3893206921091031
768,3,12.677890676720017,0.42271994111722516
768,4,11.424064856868986,0.3100645146614265
768,5,28.57989378685003,0.8269093714637267
768,6,17.698721641727534,1.0978097767642778
768,7,10.738193354559966,0.2668726620843581
769,1,14.075621816802,0.0
769,2,14.075621816802,0.0
769,3,14.075621816802,0.0
769,4,14.075621816802,0.0
769,5,14.075621816802,0.0
769,6,14.075621816802,0.0
769,7,16.617273778287956,0.47666364664502175
770,1,5.733411234552375,0.28876769927283075
770,2,3.904187842898326,0.2917754689477302
770,3,4.833884723758367,0.2803771210885532
770,4,6.18616170458209,0.2540635914189407
770,5,9.511554744705903,0.5684130595556393
770,6,10.624285621696524,0.4005590310625688
770,7,10.349047154629707,0.256428137048589
771,1,11.94591212123274,0.20555408817238777
771,2,10.18173107734872,0.46909219323671664
771,3,7.538713623582501,0.32783662603855074
771,4,12.130593360927191,0.4110650353550213
771,5,14.408734876016691,0.6288201428744554
771,6,14.144664504013557,0.43302000322679296
771,7,12.75897031241144,0.268956296141289
772,1,12.205759598540673,0.365944493775882
772,2,13.75986708607767,0.3832833241963603
772,3,17.598813317588935,0.3842446303715865
772,4,21.731376725918185,0.3383790465956557
772,5,23.116270422164256,0.49354444110366447
772,6,18.24129317990765,0.40799979014253096
772,7,17.181411864015455,0.17050392749371943
773,1,8.165633962500001,0.0
773,2,8.165633962500001,0.0
773,3,8.165633962500001,0.0
773,4,8.165633962500001,0.0
773,5,8.165633962500001,0.0
773,6,30.48332910735656,0.7021427402262118
773,7,14.17120093860398,0.41210073708942885
774,1,3.135781872018518,0.4154716170461382
774,2,3.105932868572399,0.456164598617864
774,3,2.688824022761012,0.3763395691329626
774,4,7.606776622139124,0.5112330514454998
774,5,7.039316562878884,0.7720751289796048
